ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B07MH8KNQ2,Nike,https://www.amazon.com/Nike-Mercurial-Academy-Multi-Ground-Cleats/dp/B07MH8KNQ2/ref=sr_1_89?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-89,"https://images-na.ssl-images-amazon.com/images/I/51X14SydaiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Vapor 13 Academy Fg/mg 中性男款 At5269-414,,,,,"TWD 2,357.08","TWD 5,858.33","前腳採用 Nike Aerotrak 區的多功能多地面板，在自然和人工草地表面上提供牽引力
							
						
 
							柔軟的合成材料從腳跟到腳趾有紋理，讓您以高速方式創造力
							
						
 
							舒適的襯裡包裹你的腳感覺就像第二層皮膚
							
						
 
							腳趾上較高的板重疊，耐用性"
B076VNT9BG,Under,https://www.amazon.com/Under-Armour-Magnetico-Ground-Soccer/dp/B076VNT9BG/ref=sr_1_90?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-90,"https://images-na.ssl-images-amazon.com/images/I/41D5GAyCutL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51KlrgyDOlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51cidn76qmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gvv9RU7cL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31iMWrFP40L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41sTf4rRkiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Eba1se1wL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Magnetico Pro Frim Ground 足球鞋，,3.4,"Black/Metallic Silver,Radio Red (600)/Radio Red","https://images-na.ssl-images-amazon.com/images/I/41JIegYUAdL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41D5GAyCutL._SS36_.jpg",5,"TWD 3,336.58","TWD 7,202.19","人造
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							創新的 ClutchFit 技術將皮革的柔軟度與合成材質的耐用性相結合，具備一流的貼合度、觸感和響應性
							
						
 
							內層有彈性、 輔助材料模塑腳部，打造精準、 手套般的貼合感，真正為每隻腳量身打造
							
						
 
							貼合腳趾盒非常柔軟 觸感無與倫比
							
						
 
							超级响应，充电缓冲鞋垫吸收冲击 & 将其变成快速响应
							
						
 
							创意的底板提供轻盈的底盘，增强足部的自然能力，加速、 飞镖在任何方向和 flex 如有必要"
B07MVQ7D8F,Nike,https://www.amazon.com/Nike-Vapor-Elite-Firm-Ground-Football/dp/B07MVQ7D8F/ref=sr_1_91?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-91,"https://images-na.ssl-images-amazon.com/images/I/51UOWT6qkCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41phZJKH3-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51HgtRUHEHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41v2MuXLFML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41oF9UETgtL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41XY7hTJHYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41918N-F0wL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Vapor 12 Elite (FG) Firm-Ground Football Boot 男款足球靴,,,,,"TWD 5,565.00","TWD 10,998.40",
B07FY3PGYQ,Nike,https://www.amazon.com/Nike-Hypervenom-Dynamic-Soccer-Ground/dp/B07FY3PGYQ/ref=sr_1_92?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-92,"https://images-na.ssl-images-amazon.com/images/I/31m8E1F8dsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ug2BM3AXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31p0kwny1xL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Hypervenom III Pro Dynamic Fit 男款 Soccer Firm Ground Cleats,5.0,,,1 位客戶評價,"TWD 2,899.86","TWD 7,758.72","_
							
						
 
							超輕、超強纜線包覆中腳，並與鞋帶整合，以在側到側移動時提供穩定性。
							
						
 
							針織領口符合腳踝的解剖學設計，帶來襪子般的感受。
							
						
 
							在攻擊區中的紋理有助於優化拍攝速度。
							
						
 
							側邊螺栓圖案提供加速、煞車與橫向切割的牽引力。
							
						
 
							用於短草的堅固地面 (FG) 鞋釘，可能會有些微濕"
B07BWKH17K,New,https://www.amazon.com/New-Balance-Tekela-Soccer-White/dp/B07BWKH17K/ref=sr_1_93?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-93,"https://images-na.ssl-images-amazon.com/images/I/31ofzV4E81L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318nBtk1L8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31KiQOR2-FL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31iEH%2BHufxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/3107PD1rm4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Y8dnQXjsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31uIr3L1jFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 Tekela V1 足球鞋,4.1,"White/White/White,Black/Neon Emerald/Red1,Black/Neon Emerald-1,Black/Neon Emerald,Black/Neon Emerald/Red,Polaris","https://images-na.ssl-images-amazon.com/images/I/31ofzV4E81L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xSe1RMWQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31R3BORQ3aL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GBYX4G75L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31rllf31hEL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dwEw7mxQL._SS36_.jpg",7,"TWD 1,489.87","TWD 7,388.46","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							EVA 中底/鞋跟
							
						
 
							可拆式枕芯"
B07KTLZXD9,adidas,https://www.amazon.com/adidas-Predator-Ground-Soccer-hi-res/dp/B07KTLZXD9/ref=sr_1_94?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-94,"https://images-na.ssl-images-amazon.com/images/I/417WC5UfV%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ERPZJtJ2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mx%2BC4wS9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31LbbVRy2PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31WT8ZsuQ-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416HDdKKwUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/314gbzgU9LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Predator 19.3 Firm Ground Firm ground 成人 44.5 足球鞋,4.0,"Grey/Silver Metallic/Black,Hi-res Coral/White/Glow Pink","https://images-na.ssl-images-amazon.com/images/I/41Txix65AIL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/417WC5UfV%2BL._SS36_.jpg",15,"TWD 2,006.14","TWD 4,419.52","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							Primemesh 鞋面提供舒適貼合度，讓您能隨心所欲以高速控制球
							
						
 
							蕾絲封口
							
						
 
							符合人體工學設計的舒適鞋跟
							
						
 
							FG 大底可最大限度地抓地力（自然乾燥草）；混合螺柱尖頭；女鞋專用大底和螺柱位置
							
						
 
							舒適觸感"
B07DVKPM8V,New,https://www.amazon.com/New-Balance-Classic-Soccer-Royal/dp/B07DVKPM8V/ref=sr_1_95?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-95,"https://images-na.ssl-images-amazon.com/images/I/41QF2VTuMbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41G6RICEvjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bLS87J-PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31sHSeStbEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31tOe3P%2BV%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31s13gSbqcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qu2e-BiTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 442 Team FG 兒童益智學習玩具,5.0,,,1 位客戶評價,"TWD 1,689.90","TWD 2,944.71","全粒面皮革鞋面
							
						
 
							穿孔合成 PU 領
							
						
 
							成型和可拆卸的 EVA 刀片
							
						
 
							圓錐形研究"
B07G437DYY,Nike,https://www.amazon.com/NIKE-Soccer-Tiempo-Legend-Ground/dp/B07G437DYY/ref=sr_1_96?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459490&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-96,"https://images-na.ssl-images-amazon.com/images/I/31VHljupREL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31d9cN%2BquGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31EWFD6i5dL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31LTPxO9KML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/319PcRv9tUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ovu-iVtAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Soccer Tiempo Legend VII Elite Firm Ground Cleats,5.0,,,1 位客戶評價,"TWD 5,220.93","TWD 6,930.14","NIKEGRIP technology helps prevent your foot from sliding in the cleat
							
						
 
							A Flyknit tongue and heel offer a second-skin fit to deliver stretch and support where you need it most.
							
						
 
							Soft, supple leather wraps over the Flyknit for unrivaled touch on the ball. A Fitmesh liner preserves the shape of the boot by preventing stretching as the leather seasons.
							
						
 
							A compressed nylon plate with an overlay of Pebax material adds stability to the cleat while reducing its weight.
							
						
 
							Ultralight, super-strong cables wrap the midfoot and integrate with the laces to provide lockdown as you cut and sprint."
B01MZ2HKJP,NIKE,https://www.amazon.com/NIKE-Tiempo-Ground-Soccer-Cleat/dp/B01MZ2HKJP/ref=sr_1_97?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-97,"https://images-na.ssl-images-amazon.com/images/I/4127v6wfoaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lxCAojY4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CAB7jw55L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31QZ50lqjTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318HMoG3WFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31vdE752EQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GlCdYQutL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Tiempo Rio IV (FG) 男款 Firm-Ground 足球鞋款,4.3,"Black (Black/White Black 002),Black/White,Black (Black/White/Laser Orange/Volt)","https://images-na.ssl-images-amazon.com/images/I/4127v6wfoaL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/4127v6wfoaL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41e4web9PZL._SS47_.jpg",10,"TWD 1,507.22","TWD 4,247.65","leather-and-synthetic
							
						
 
							Fabric sole
							
						
 
							Accommodating shape provides a comfortable, versatile fit.
							
						
 
							Soft synthetic leather with foam backing provides cushioned touch.
							
						
 
							Molded texture creates friction for ball control.
							
						
 
							Tongue is anchored on the medial side for a consistent fit all match long.
							
						
 
							Molded sockliner reduces stud pressure and enhances comfort."
B07PHP2Q1G,Nike,https://www.amazon.com/Nike-Phantom-Academy-Soccer-Obsidian/dp/B07PHP2Q1G/ref=sr_1_98?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-98,"https://images-na.ssl-images-amazon.com/images/I/31WUorgcpxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31WUA0sre7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Oc8OwrdDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/412azmfqSXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31mBJj-lNJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Phantom Venom Academy FG 男款足球鞋 AO0566,3.1,"Black/Metallic Vivid Gold,Obsidian/Black/Racer Blue/White,Brightcrimson/Black","https://images-na.ssl-images-amazon.com/images/I/41Yx-MGrk9L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31WUorgcpxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gD2v7b5SL._SS47_.jpg",7,"TWD 1,608.05","TWD 3,043.91","Synthetic
							
						
 
							Synthetic Upper
							
						
 
							Plastic Spikes"
B07MP3WLT5,Nike,https://www.amazon.com/Nike-Tiempo-Legend-Ground-Cleats/dp/B07MP3WLT5/ref=sr_1_99?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-99,"https://images-na.ssl-images-amazon.com/images/I/41srMWc32iL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Tiempo Legend VIII Pro Firm Ground Cleats,,,,,"TWD 3,830.25","TWD 5,303.76","The plush microfiber lining in the heel hugs your foot, while the sides of the tongue stretch to make it easy to put on the cleat
							
						
 
							Chevron and modified conical studs give you stability and reliable multidirectional traction on firm-ground fields
							
						
 
							Soft premium calfskin leather is left unstitched with a molded diamond texture for ball control
							
						
 
							Best for use on slightly wet short-grass fields
							
						
 
							Sockliner for low-profile cushioning"
B07H2R2N24,adidas,https://www.amazon.com/adidas-Copa-19-1-FG-Cleat/dp/B07H2R2N24/ref=sr_1_100?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-100,"https://images-na.ssl-images-amazon.com/images/I/31bNxqrnzhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31tDAtGRvJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510D5wM8zHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/314qRQoJ1PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ikaDGxeVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Copa 19.1 FG Cleat 男款足球,4.0,"Black/Red,Off White / Solar Red / Core Black,Core Black / Solar Yellow / Core Black,Cblack/Syello/Cblack,Cloud White/Solar Lime/Cloud White,White/Red-m","https://images-na.ssl-images-amazon.com/images/I/41eVGDqxg%2BL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31bNxqrnzhL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fYNclTcQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fYNclTcQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/318ZeYjt-yL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/01knPCSLVhL._SS36_.jpg",10,"TWD 3,175.51","TWD 11,535.29","Knit-Leather
							
						
 
							反應靈敏的觸感，整合式 X-Ray 鞋面罩能讓您更有效控制並減少球的滑動
							
						
 
							優質舒適，高級 K 皮革鞋面提供柔軟舒適感和絲滑觸感；結構針織布料領口，舒適，類似襪子
							
						
 
							減少吸水量，採用融合性皮膚完成，採用創新的皮革處理，可無縫結構和吸收水
							
						
 
							堅實地面上的緩衝牽引力，堅韌的排氣板提供支撐性牽引力；TPU 軟墊襯墊提供針對腳部關鍵壓力點的緩衝
							
						
 
							享受 OrthoLiteÂ 鞋墊的舒適性和性能"
B0764FXPQL,New,https://www.amazon.com/New-Balance-Mens-Soccer-Black/dp/B0764FXPQL/ref=sr_1_101?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-101,"https://images-na.ssl-images-amazon.com/images/I/41pu1I56hiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VI5TJ7HOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41aDE3L19eL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31q29g06b6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31%2B%2BhmoRdLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Blh7h-feL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41u1lrfROjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 Tpf V1 足球鞋,5.0,"Polaris,Black,Red","https://images-na.ssl-images-amazon.com/images/I/41zO6wZEMNL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pu1I56hiL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/11I0WUXe0DL._SS36_.jpg",8,"TWD 1,370.05","TWD 6,266.89","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							EVA 中底/鞋跟
							
						
 
							可拆式枕芯"
B07FK9SKQ9,Nike,https://www.amazon.com/Neymar-Vapor-Academy-Mens-9-5/dp/B07FK9SKQ9/ref=sr_1_102?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-102,"https://images-na.ssl-images-amazon.com/images/I/51Mo7Em70bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/518a8uq1rzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51mTSCH6p2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CH%2BfsBeHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Jj4QW0cTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vcJPGHFiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41DZGmrWhsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Vapor 12 Academy NJR FG/MG 男款足球鞋 AO3131,5.0,"Amarillo White Black 710,White/Challenge Red-black","https://images-na.ssl-images-amazon.com/images/I/41%2BVcPJ24bL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Mo7Em70bL._SS47_.jpg",2,"TWD 1,636.86","TWD 4,908.95","合成纖維
							
						
 
							剪裁：半鞋
							
						
 
							季節：全年
							
						
 
							用途：足球
							
						
 
							鞋底材質：合成
							
						
 
							鞋面材質：合成"
B07D9DMJQQ,adidas,https://www.amazon.com/adidas-Predator-Indoor-Silver-Metallic/dp/B07D9DMJQQ/ref=sr_1_103?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-103,"https://images-na.ssl-images-amazon.com/images/I/41c4SBMIyhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419jtBw9I3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ECqrqGg8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Rai1B4bnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tfS4D1NvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413WCARmJAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31hvNjZgSNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Predator 19.3 室内,4.2,"Active Red/Solar Red/Black,Black/Black/Active Red,Bold Blue/Silver Metallic/Active Red,Grey/White/Bold Blue","https://images-na.ssl-images-amazon.com/images/I/4133MNObLQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vqYj7vnhL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41c4SBMIyhL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YiXXi1CkL._SS36_.jpg",33,"TWD 1,030.57","TWD 4,594.34","織品和合成
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量大約 4.25」從拱門
							
						
 
							塗層網眼鞋面透氣耐用
							
						
 
							鞋面上的控制浮雕提供更好的球處理
							
						
 
							符合人體工學設計的舒適鞋跟室內外底提供絕佳抓地力
舒適觸感"
B07GTCQTK8,PUMA,https://www.amazon.com/PUMA-Future-Sneaker-Black-Charcoal-Gray-Green/dp/B07GTCQTK8/ref=sr_1_104?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-104,"https://images-na.ssl-images-amazon.com/images/I/41AzlfOsFWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51eYxoJ0BWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/514hYF7RQPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ixTFTM1LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4175wl1103L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pyQ-lN73L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51SfUnAxZRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",PUMA Men's Future 19.1 Netfit Fg/Ag 運動鞋,,"Puma Black-charcoal Gray-green Gecko,Black-black-white,Red Blast-bleu Azur,Black","https://images-na.ssl-images-amazon.com/images/I/41AzlfOsFWL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zEC9UW5BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/418Ab3sxpUL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41T%2BCyXrnDL._SS47_.jpg",,"TWD 2,732.25","TWD 6,054.42","織品
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							足球表演
							
						
 
							未來"
