ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B014GF04LO,Mizuno,https://www.amazon.com/Mizuno-Mens-Baseball-Shoes-Players/dp/B014GF04LO/ref=sr_1_202?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-202,"https://images-na.ssl-images-amazon.com/images/I/413HbfCUtDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NmJxO9tCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41l1rJp3hUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Mizuno 男款 Players Trainer 草皮鞋,4.2,"Purple / White,Black/White,Black / Orange,Red/White,Royal/White,Black / White / Black,Black/Orange","https://images-na.ssl-images-amazon.com/images/I/11m1EKixUQL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31K%2Buzkc9SL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/111ad7ZcQkL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31EABLZWZ1L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/315uvuarDNL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/11MZyh%2BWRzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/111ad7ZcQkL._SS47_.jpg",191,"TWD 1,206.04","TWD 4,581.57","100% Fabric/Synthetic
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							為棒球運動設計的經典雙色鞋面和外底 Turf-ready 棒球鞋
							
						
 
							u4ic 前腳緩衝
							
						
 
							加墊鞋舌和鞋領"
B00LMH0QNG,Mizuno,https://www.amazon.com/Mizuno-9-Spike-Adv-Swagger-M-White/dp/B00LMH0QNG/ref=sr_1_203?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-203,"https://images-na.ssl-images-amazon.com/images/I/51bNmGU0feL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51UGU3gqewL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wlIt35XEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41amqIeOKJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41S5gBtFmcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PxLu6x2mL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51PjKVmzWdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Mizuno Usa 男性 9-Spike ADV Swagger 棒球鞋釘,4.2,"Black/White,Red/White,Grey/Royal,Grey/Black,Navy/White,Royal/White,Grey-black,Grey-royal,Red-white,Royal-white,Black-White,Black-white","https://images-na.ssl-images-amazon.com/images/I/41j3Bkav-tL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51bNmGU0feL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-x5rHAdYL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41q9MEQxGXL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NjrI7f9oL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41UTKofeFIL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/510gmeHTzML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/01yiiqMMskL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/01VbUhJ4puL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51VsSjqqs-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/013cbb1eFOL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ge3PYkESL._SS47_.jpg",37,TWD 654.74,"TWD 3,599.46","人造
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							9 尖頭高級大底提供卓越的抓地力和舒適度
							
						
 
							Proflex 允許前腳彎曲穿過多彈性區域
							
						
 
							全長中底提供最大舒適度
							
						
 
							Mizuno 性能最新開發，為棒球提供最佳合身度和觸感
							
						
 
							加墊鞋舌提供卓越的舒適度"
B00CXJUU8I,New,https://www.amazon.com/New-Balance-P4040-Baseball-Molded/dp/B00CXJUU8I/ref=sr_1_204?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-204,"https://images-na.ssl-images-amazon.com/images/I/41-3GKICIYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41K04UhxovL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eIJPO4u9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iN2ih-nBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41OISGRPMjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414GszYCVpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/91V7fdhAwaS._SS40_PKmb-play-button-overlay-thumb_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 P4040 TPU 模塑中棒球鞋,3.8,,,38,"TWD 2,679.87",,"100% 合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 5.25」從拱門
							
						
 
							全長翻新中底
							
						
 
							超持續的中足支撐搖籃
							
						
 
							輕量級熱塑性聚氨酯外底板熱塑性聚氨酯尖端覆蓋和迷彩內襯
中剪"
B00GYT49LW,Acacia,https://www.amazon.com/ACACIA-Flyer-Pro-Low-Baseball-Softball/dp/B00GYT49LW/ref=sr_1_205?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-205,"https://images-na.ssl-images-amazon.com/images/I/41g3a%2BhKo0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/516WJX-UlGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MDqeXkaJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-RQ4S9ZrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ljkxv4BnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cpSBEp6bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41b4w%2BsZ9ZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Acacia Flyer Pro-Low 棒球/壘球鞋,2.5,,,4,TWD 497.93,"TWD 1,628.68","輕盈防水超柔軟 PU Napa 皮革鞋面
							
						
 
							EVA 吸震中底枕頭提供絕佳的舒適度
							
						
 
							壓力中心鞋跟通過定重分佈提供穩定性"
B01MT1AV51,adidas,https://www.amazon.com/adidas-Carbon-Baseball-Collegiate-Medium/dp/B01MT1AV51/ref=sr_1_206?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-206,"https://images-na.ssl-images-amazon.com/images/I/51e3H8JMvXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51mRZajI0BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/415w9w80yzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41v-h-VDgSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Y8sgNG9bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TBrNoxjWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51fwDAv2-0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Freak X 碳中號棒球鞋,4.0,,,1 位客戶評價,"TWD 4,802.22",,"織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							透氣網眼鞋面
							
						
 
							腳趾蓋無接縫 在腳趾拖曳區域提供卓越的耐磨性
							
						
 
							耐用疊層可防磨損、輕盈、彈性支撐"
B073NFTFQW,Nike,https://www.amazon.com/Nike-Huarache-2KFILTH-Cleats-White-Varsity/dp/B073NFTFQW/ref=sr_1_207?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-207,"https://images-na.ssl-images-amazon.com/images/I/41tTl590r2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41k2LpLg6pL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41o2PMaHzaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Air Huarache 2KFILTH Elite Low Metal Baseball Cleats BSBL,,,,,,,
B07BYR7WC5,Nike,https://www.amazon.com/Nike-Huarache-Keystone-Baseball-University/dp/B07BYR7WC5/ref=sr_1_208?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-208,"https://images-na.ssl-images-amazon.com/images/I/41t76VnYoTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 Alpha Huarache Varsity Keystone 中型模製棒球鞋,4.3,"Black/White,Game Royal/White,University Red/White,Wolf Grey/Black/Pure Platinum","https://images-na.ssl-images-amazon.com/images/I/41wVnKX-WJL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41F%2By%2BeIJ5L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41t76VnYoTL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yjQzwNoRL._SS47_.jpg",18,"TWD 1,636.53","TWD 3,926.83","synthetic-and-leather
							
						
 
							合成皮革和紡織鞋面提供支撐和耐用性。
							
						
 
							中腳綁帶可固定蕾絲，安全貼合。
							
						
 
							Nike Fastflex 大底加強關節和促進自然運動。
							
						
 
							前腳有 8 個全長鉚釘，鞋跟有 4 個鉚釘，提供強大的牽引力。
							
						
 
							3/4 剪裁的衣領增加了腳踝支撐力，不會犧牲行動力。"
B00VKY80KM,Nike,https://www.amazon.com/Nike-Huarache-2KFilth-Pro-Mid/dp/B00VKY80KM/ref=sr_1_209?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-209,"https://images-na.ssl-images-amazon.com/images/I/51i-PkV%2Bo6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男式 Huarache 2KFilth Pro 中筒棒球鞋釘,4.2,"wolf grey/university red/white,Black/White,wolf grey/game royal/white,Wolf Grey/Black/Anthrct/White,Grey/Black,wolf grey/black/anthracite/white","https://images-na.ssl-images-amazon.com/images/I/51i-PkV%2Bo6L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/4136NPz7foL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Tqe-9KdFL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/416YmyvqWPL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41J%2Bbht9jvL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/416YmyvqWPL._SS47_.jpg",11,TWD 506.44,"TWD 3,764.78","合成-和-網布
							
						
 
							輕盈透氣，舒適耐用
							
						
 
							Dynamic Flywire 技術提供鎖定功能
							
						
 
							全长封装的 Nike 变焦缓冲设备，超动态响应
							
						
 
							金屬鞋款"
B077D86BZS,NIKE,https://www.amazon.com/NIKE-Force-Trout-Baseball-Cleats/dp/B077D86BZS/ref=sr_1_210?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-210,"https://images-na.ssl-images-amazon.com/images/I/41Ys%2BszpKmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JjzJgkfnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eJGrJsxnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31LmkPHwjHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款 Force Air Trout 4 Pro 棒球鞋釘,2.0,,,1 位客戶評價,,,"合成纖維
							
						
 
							通用設計 TPU 板提供舒適性和抓地力。
							
						
 
							絕緣 Nike Air 單元提供舒適性，有助於吸收衝擊。
							
						
 
							加固中足皮肤，锁定稳定性。
							
						
 
							舌頭有助於阻擋污垢。
							
						
 
							Waterfall 項圈採用泡綿包覆領口上方，以增加腳踝緩衝。"
B07BHN3YMT,adidas,https://www.amazon.com/adidas-Cleat-Baseball-White-Silver-Metallic/dp/B07BHN3YMT/ref=sr_1_211?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-211,"https://images-na.ssl-images-amazon.com/images/I/31X4AYYxLWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31QQy7F7g4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510PAHm8woL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31QYX%2BgWF0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Boost Icon 4 Cleats 男性,1.0,,,1 位客戶評價,"TWD 3,108.07","TWD 5,407.86","Synthetic-Mesh
							
						
 
							蕾絲封口"
B06XY6QS32,adidas,https://www.amazon.com/adidas-Adizero-Afterburner-Light-White/dp/B06XY6QS32/ref=sr_1_212?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-212,"https://images-na.ssl-images-amazon.com/images/I/41NOyBr04zL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rU9lcLP6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4120LrD3DiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HpNJfbRZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bl2bcFdPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qP6o-9x8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VC4f-FwRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Adizero Afterburner 3 E Cleat - 男款棒球,5.0,,,2,"TWD 1,554.36",,"Synthetic
							
						
 
							這款 adidas adizero Afterburner 3 E 棒球帽採用輕盈、引人注目的風格和性能。"
B01JMBB9KM,Under,https://www.amazon.com/Under-Armour-Harper-Baseball-Cleat/dp/B01JMBB9KM/ref=sr_1_213?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-213,"https://images-na.ssl-images-amazon.com/images/I/41xQJHrJxqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41w34CP7aIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31JziYl%2BhnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31M41kCePzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41obEFbs-TL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Harper One Mid ST 棒球鞋钉,5.0,"Black/Kaleidescope/White,Black/Black","https://images-na.ssl-images-amazon.com/images/I/41xQJHrJxqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xQJHrJxqL._SS47_.jpg",5,"TWD 2,946.02","TWD 5,532.26","合成纖維
							
						
 
							1 件編織鞋面提供輕盈、透氣的合身度和觸感
							
						
 
							内部靴子为您提供一个螺帽，定制贴合
							
						
 
							踝部繫帶增加穩定性
							
						
 
							充电泡沫中底吸收您的冲击，并将其转换成一个新的高度响应
							
						
 
							輕盈、低調大底採用 9 個金屬鞋釘，提供最佳的牽引力和穩定性"
B0767QF9F4,3N2,https://www.amazon.com/3N2-Lo-Pro-Metal-Black-11/dp/B0767QF9F4/ref=sr_1_214?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-214,"https://images-na.ssl-images-amazon.com/images/I/41czMqkY6hL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/415h9DOj0rL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Y3x7ZxjbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pquSF-GOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",3N2 Men's Lo-Pro Metal Cleat,3.0,,,1 位客戶評價,TWD 727.42,"TWD 3,697.01","Lace
							
						
 
							Sport a look that is as dynamic as your game. The heart of lo-pro performance is a proprietary nine-spike configuration with optimized cleat placement and variable cleat lengths that enhance lateral quickness and enable explosive acceleration. Despite their outer toughness, these cleats remain comfortable thanks to a full-length EVA midsole that supports and cushions the forefoot, minimizing cleat pressure points..
							
						
 
							Model Number: 6238. Made in China."
B06Y1WK9H3,Nike,https://www.amazon.com/NIKE-Clipper-Mens-923482-011-Size/dp/B06Y1WK9H3/ref=sr_1_215?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-215,"https://images-na.ssl-images-amazon.com/images/I/41yZiYEJVoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411jCrQerhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HZA3zE6OL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YMNiY%2BBDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 Clipper 17 MCS 棒球鞋 美國,,,,,"TWD 1,963.25",,"合成纖維
							
						
 
							生活風格帽子和巴拉克拉瓦帽
							
						
 
							100% 丙烯酸
							
						
 
							631387"
B07BHKW1M2,adidas,https://www.amazon.com/adidas-Adizero-Afterburner-Baseball-Red-Scarlet-Solar/dp/B07BHKW1M2/ref=sr_1_216?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-216,"https://images-na.ssl-images-amazon.com/images/I/41ZFKldqskL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yPFSqHsKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Y5M43QfXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LsPO4OTzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Adizero Afterburner V Dipped 金屬棒球夾，（黑色，8.5 D(M) 美國）,3.0,"Grey Three / Grey Four / Silver Metallic,Carbon / Core Black / Grey,White,Purple,Real Lilac / Collegiate Purple / Light P,Hi Res Red-scarlet-solar Red,Hi-res Red / Scarlet / Solar Red,Green,Black-collegiate Navy-blue,Blue,Cloud White / Running White / Silver Met","https://images-na.ssl-images-amazon.com/images/I/51Ox22j31bL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bLhTyAC%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31DquGS4PfL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eF-Qijx4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eF-Qijx4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZFKldqskL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41OmSpCD6-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wziaHDFML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dTGdVYdhL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rJjfA-C7L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31DquGS4PfL._SS47_.jpg",1 位客戶評價,"TWD 1,701.35","TWD 4,519.37","Synthetic
							
						
 
							adidas 男款 adiZERO Afterburner V Dipped 金屬棒球鞋
							
						
 
							品牌：adidas
							
						
 
							最佳品質
							
						
 
							合理價格
							
						
 
							全新情況"
B01MRXT6QY,adidas,https://www.amazon.com/adidas-Carbon-Baseball-Collegiate-Metallic/dp/B01MRXT6QY/ref=sr_1_217?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-217,"https://images-na.ssl-images-amazon.com/images/I/51lCpLOzF5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51gsvtjrAyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51psoKEpW3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Mr8E2Y16L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41AB71PS3HL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qkExKOR5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51P5M%2BHhf6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Men's Freak X Carbon Mid Baseball Shoe,4.7,"Collegiate Royal/White/Silver Metallic,Black/White/Collegiate Gold,Black/White/Metallic/Silver,Power Red/White/Silver Metallic,White/Black/Metallic/Silver,Collegiate Navy/White/Silver Metallic,White/Dark Green/Silver Metallic","https://images-na.ssl-images-amazon.com/images/I/51lCpLOzF5L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/411%2BspsdnDL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pNsh9TMUL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qVQ0IqfoL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/5135hiqtjxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/4185NxlxFhL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/517XFngADjL._SS47_.jpg",16,"TWD 1,302.61","TWD 65,441.70","100% Leather
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							Premium nubuck upper with diamond perforations and gloss baseball stitch graphic
							
						
 
							IRONSKIN toe overlay for enhanced abrasion resistance
							
						
 
							Comfortable textile lining
							
						
 
							LITESTRIKE EVA midsole is lighter than conventional midsoles
							
						
 
							Internal shank for midfoot support and torsional rigidity"
B01FY01C7A,NIKE,https://www.amazon.com/Force-Trout-Metal-Baseball-Cleats/dp/B01FY01C7A/ref=sr_1_218?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569437922&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-218,"https://images-na.ssl-images-amazon.com/images/I/41Saea0Z1ML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款 Trout 3 Pro 棒球鞋釘,5.0,,,1 位客戶評價,"TWD 1,636.53",,"尼龍中底，輕量緩衝和舒適
							
						
 
							TPU 板，九條鞋釘配置，出色的抓地力和耐用性
							
						
 
							六个全长金属鞋钉和 3 个小金属鞋钉"
